order_date,region,state,city,category,sub_category,product_name,customer_id,segment,sales,profit,quantity,discount,profit_status
2015-10-31,West,California,Redlands,Technology,Phones,Polycom SoundStation2 EX Conference phone,SG-20080,Consumer,1295.84,145.78,4.00,0.20,Profit
2015-10-31,West,California,Redlands,Office Supplies,Storage,Mobile Personal File Cube,SG-20080,Consumer,46.84,12.65,2.00,0.00,Profit
2015-10-31,West,California,Redlands,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,SG-20080,Consumer,425.83,20.04,1.00,0.15,Profit
2015-10-12,East,New York,Rochester,Furniture,Tables,SAFCO PlanMaster Heigh-Adjustable Drafting Table Base; 43w x 30d x 30-37h; Black,RK-19300,Consumer,209.67,-13.98,1.00,0.40,Loss
2016-09-19,West,California,Stockton,Office Supplies,Paper,"Xerox Color Copier Paper; 11"" x 17""; Ream",SW-20245,Consumer,159.88,73.54,7.00,0.00,Profit
2017-04-13,West,Washington,Seattle,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),RW-19630,Corporate,5.28,2.38,1.00,0.00,Profit
2017-04-13,West,Washington,Seattle,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,RW-19630,Corporate,895.92,302.37,5.00,0.20,Profit
2017-01-07,South,Florida,Ormond Beach,Office Supplies,Binders,Zipper Ring Binder Pockets,TS-21085,Consumer,2.81,-1.97,3.00,0.70,Loss
2017-11-09,West,California,Sunnyvale,Furniture,Chairs,Global Leather Task Chair; Black,JB-15400,Corporate,215.98,-2.70,3.00,0.20,Loss
2017-09-22,Central,Michigan,Lansing,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,EH-14005,Home Office,241.96,41.13,2.00,0.00,Profit
2017-09-22,Central,Michigan,Lansing,Office Supplies,Labels,Avery 511,EH-14005,Home Office,27.72,13.31,9.00,0.00,Profit
2017-12-01,East,Pennsylvania,Philadelphia,Office Supplies,Envelopes,Quality Park Security Envelopes,EH-14005,Home Office,104.68,35.33,5.00,0.20,Profit
2017-12-01,East,Pennsylvania,Philadelphia,Technology,Phones,Belkin SportFit Armband For iPhone 5s/5c; Fuchsia,EH-14005,Home Office,62.96,9.44,7.00,0.40,Profit
2014-06-23,East,Pennsylvania,Philadelphia,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,BS-11665,Consumer,86.38,1.08,3.00,0.20,Profit
2015-10-04,East,Pennsylvania,Philadelphia,Furniture,Furnishings,DataProducts Ampli Magnifier Task Lamp; Black;,JK-16120,Home Office,64.94,6.49,3.00,0.20,Profit
2015-10-04,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 1946,JK-16120,Home Office,20.74,7.26,4.00,0.20,Profit
2014-05-20,East,New Hampshire,Dover,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,RF-19345,Corporate,33.28,9.32,4.00,0.00,Profit
2014-05-20,East,New Hampshire,Dover,Office Supplies,Art,Sanford Colorific Scented Colored Pencils; 12/Pack,RF-19345,Corporate,38.52,11.94,9.00,0.00,Profit
2014-05-20,East,New Hampshire,Dover,Furniture,Furnishings,24-Hour Round Wall Clock,RF-19345,Corporate,139.86,60.14,7.00,0.00,Profit
2015-11-20,East,New York,New York City,Office Supplies,Paper,"Message Book; Phone; Wirebound Standard Line Memo; 2 3/4"" X 5""",DL-12865,Consumer,19.65,9.04,3.00,0.00,Profit
2015-11-30,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,WB-21850,Consumer,152.99,-122.39,3.00,0.70,Loss
2015-11-30,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,WB-21850,Consumer,10.58,-2.38,7.00,0.20,Loss
2015-11-30,East,Pennsylvania,Philadelphia,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,WB-21850,Consumer,94.92,15.82,4.00,0.40,Profit
2015-12-31,Central,Texas,Grand Prairie,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories; Oak,TB-21625,Consumer,14.76,-11.44,5.00,0.60,Loss
2015-12-31,Central,Texas,Grand Prairie,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,TB-21625,Consumer,3.66,-5.85,4.00,0.80,Loss
2017-11-16,East,New York,New York City,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,CB-12415,Consumer,146.82,73.41,3.00,0.00,Profit
2014-06-06,East,New York,Long Beach,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,GT-14635,Corporate,149.54,50.47,9.00,0.20,Profit
2014-06-06,East,New York,Long Beach,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,GT-14635,Corporate,17.14,4.46,2.00,0.00,Profit
2014-06-06,East,New York,Long Beach,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",GT-14635,Corporate,991.76,-347.12,3.00,0.40,Loss
2016-09-01,East,Pennsylvania,Philadelphia,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section; 5 1/2"" x 3 3/16""",DK-13225,Corporate,30.48,9.91,6.00,0.20,Profit
2016-09-01,East,Pennsylvania,Philadelphia,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,DK-13225,Corporate,23.99,-4.80,2.00,0.40,Loss
2016-09-01,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,Staples,DK-13225,Corporate,16.69,5.42,7.00,0.20,Profit
2016-06-25,East,Pennsylvania,York,Furniture,Chairs,Global Leather Highback Executive Chair with Pneumatic Height Adjustment; Black,TS-21160,Corporate,422.06,-18.09,3.00,0.30,Loss
2016-06-25,East,Pennsylvania,York,Office Supplies,Binders,GBC Wire Binding Strips,TS-21160,Corporate,38.09,-27.93,4.00,0.70,Loss
2016-06-25,East,Pennsylvania,York,Office Supplies,Storage,Gould Plastics 9-Pocket Panel Bin; 18-3/8w x 5-1/4d x 20-1/2h; Black,TS-21160,Corporate,254.35,-50.87,6.00,0.20,Loss
2014-12-12,West,California,Concord,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,WB-21850,Consumer,43.31,4.33,1.00,0.00,Profit
2017-03-31,East,New York,New York City,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,DO-13435,Consumer,84.95,22.09,5.00,0.00,Profit
2017-11-19,Central,Texas,College Station,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,AF-10870,Consumer,233.06,-53.27,3.00,0.30,Loss
2014-11-24,Central,Missouri,Saint Louis,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,RB-19435,Consumer,111.79,43.60,7.00,0.00,Profit
2015-11-22,East,Massachusetts,Quincy,Office Supplies,Paper,Xerox 1970,AR-10540,Consumer,14.94,7.02,3.00,0.00,Profit
2016-07-14,East,New York,New York City,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,DR-12880,Corporate,14.16,5.13,2.00,0.20,Profit
2016-04-30,Central,Texas,Dallas,Furniture,Furnishings,Flat Face Poster Frame,BF-11170,Home Office,22.61,-10.17,3.00,0.60,Loss
2016-07-25,West,California,Los Angeles,Office Supplies,Fasteners,OIC Binder Clips,LB-16735,Consumer,21.48,10.74,6.00,0.00,Profit
2014-06-22,Central,Minnesota,Minneapolis,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,DV-13465,Consumer,501.81,0.00,3.00,0.00,Loss
2014-06-22,Central,Minnesota,Minneapolis,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,DV-13465,Consumer,161.94,9.72,3.00,0.00,Profit
2017-10-21,South,Florida,Deltona,Office Supplies,Art,Newell 33,NK-18490,Home Office,17.86,2.01,4.00,0.20,Profit
2016-09-03,Central,Illinois,Chicago,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder; White; 3""",CS-11950,Consumer,8.81,-14.97,3.00,0.80,Loss
2016-05-14,East,Ohio,Cincinnati,Furniture,Furnishings,"GE 48"" Fluorescent Tube; Cool White Energy Saver; 34 Watts; 30/Box",LH-17155,Consumer,79.38,29.77,1.00,0.20,Profit
2016-01-07,West,California,Oakland,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,DW-13480,Home Office,34.58,10.03,1.00,0.00,Profit
2017-03-13,West,California,Manteca,Office Supplies,Paper,Multicolor Computer Printout Paper,KF-16285,Home Office,314.55,150.98,3.00,0.00,Profit
2016-10-13,Central,Texas,Laredo,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,HA-14920,Consumer,191.98,24.00,3.00,0.20,Profit
2016-10-13,Central,Texas,Laredo,Office Supplies,Paper,Array Memo Cubes,HA-14920,Consumer,8.29,3.00,2.00,0.20,Profit
2016-10-13,Central,Texas,Laredo,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",HA-14920,Consumer,139.92,-150.41,5.00,0.60,Loss
2016-10-13,Central,Texas,Laredo,Office Supplies,Art,Newell 334,HA-14920,Consumer,15.87,1.19,1.00,0.20,Profit
2016-10-13,Central,Texas,Laredo,Office Supplies,Binders,Avery Non-Stick Binders,HA-14920,Consumer,6.29,-11.00,7.00,0.80,Loss
2017-01-27,East,Ohio,Kent,Office Supplies,Art,Newell 312,JH-15820,Consumer,14.02,1.75,3.00,0.20,Profit
2017-01-27,East,Ohio,Kent,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,JH-15820,Consumer,71.98,-9.00,3.00,0.20,Loss
2017-01-27,East,Ohio,Kent,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,JH-15820,Consumer,107.98,-27.00,3.00,0.40,Loss
2017-11-19,Central,Texas,San Angelo,Furniture,Chairs,Lifetime Advantage Folding Chairs; 4/Carton,LC-16930,Corporate,305.31,-8.72,2.00,0.30,Loss
2014-08-01,West,California,San Francisco,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,IL-15100,Consumer,19.75,6.91,3.00,0.20,Profit
2016-07-30,Central,Texas,Houston,Office Supplies,Binders,GBC VeloBind Cover Sets,LS-16975,Home Office,9.26,-13.90,3.00,0.80,Loss
2015-07-30,Central,Texas,Houston,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,CC-12610,Corporate,61.79,6.18,4.00,0.20,Profit
2016-10-15,West,Utah,Salt Lake City,Office Supplies,Paper,Xerox 1982,PB-18805,Home Office,45.68,21.01,2.00,0.00,Profit
2016-10-15,West,Utah,Salt Lake City,Office Supplies,Paper,Xerox 1986,PB-18805,Home Office,60.12,28.86,9.00,0.00,Profit
2016-10-15,West,Utah,Salt Lake City,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders; 6"" Capacity",PB-18805,Home Office,41.72,13.04,5.00,0.20,Profit
2016-10-15,West,Utah,Salt Lake City,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book; 5 1/2"" X 4""",PB-18805,Home Office,71.60,32.94,8.00,0.00,Profit
2016-05-07,East,New York,New York City,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements; 9/16"" Spine; Black",CJ-12010,Consumer,85.23,30.90,7.00,0.20,Profit
2016-05-07,East,New York,New York City,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,CJ-12010,Consumer,44.40,22.20,3.00,0.00,Profit
2016-05-07,East,New York,New York City,Furniture,Chairs,Hon Mobius Operator's Chair,CJ-12010,Consumer,442.76,59.04,4.00,0.10,Profit
2016-05-07,East,New York,New York City,Technology,Machines,Bady BDG101FRU Card Printer,CJ-12010,Consumer,3999.95,1159.99,5.00,0.00,Profit
2016-05-07,East,New York,New York City,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,CJ-12010,Consumer,199.95,21.99,5.00,0.00,Profit
2016-05-07,East,New York,New York City,Furniture,Furnishings,Staple-based wall hangings,CJ-12010,Consumer,63.68,28.02,8.00,0.00,Profit
2017-08-01,West,California,Salinas,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,HK-14890,Corporate,54.90,18.53,2.00,0.20,Profit
2016-07-14,South,Alabama,Huntsville,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,RH-19600,Consumer,29.00,7.25,2.00,0.00,Profit
2017-08-10,Central,Indiana,Columbus,Office Supplies,Envelopes,Staple envelope,IL-15100,Consumer,70.08,35.04,6.00,0.00,Profit
2017-08-10,Central,Indiana,Columbus,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet; Standard Lip; 36"" x 48""",IL-15100,Consumer,121.30,25.47,2.00,0.00,Profit
2017-08-10,Central,Indiana,Columbus,Technology,Phones,Aastra 57i VoIP phone,IL-15100,Consumer,1454.49,378.17,9.00,0.00,Profit
2016-06-25,West,California,Los Angeles,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,AS-10240,Consumer,60.81,17.03,3.00,0.00,Profit
2016-12-10,West,Washington,Seattle,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,AP-10915,Consumer,153.55,51.82,3.00,0.20,Profit
2016-12-10,West,Washington,Seattle,Office Supplies,Appliances,Holmes HEPA Air Purifier,AP-10915,Consumer,65.34,22.87,3.00,0.00,Profit
2016-12-10,West,Washington,Seattle,Office Supplies,Paper,Xerox 1988,AP-10915,Consumer,123.92,55.76,4.00,0.00,Profit
2016-12-10,West,Washington,Seattle,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,AP-10915,Consumer,35.10,12.29,3.00,0.00,Profit
2016-12-10,West,Washington,Seattle,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,AP-10915,Consumer,44.75,8.50,5.00,0.00,Profit
2016-12-01,South,Tennessee,Knoxville,Office Supplies,Art,Newell 343,AG-10390,Consumer,4.70,0.41,2.00,0.20,Profit
2014-11-28,South,Alabama,Montgomery,Office Supplies,Art,Newell 331,BF-11080,Consumer,14.67,3.96,3.00,0.00,Profit
2015-03-28,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 1999,CK-12205,Consumer,15.55,5.44,3.00,0.20,Profit
2015-03-28,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,CK-12205,Consumer,5.23,1.70,1.00,0.20,Profit
2014-06-01,South,Arkansas,Little Rock,Furniture,Furnishings,3M Hangers With Command Adhesive,LT-17110,Consumer,22.20,9.10,6.00,0.00,Profit
2014-06-01,South,Arkansas,Little Rock,Technology,Phones,Adtran 1202752G1,LT-17110,Consumer,881.93,229.30,7.00,0.00,Profit
2015-09-06,West,Washington,Seattle,Office Supplies,Binders,Acco Hanging Data Binders,BT-11305,Home Office,6.10,2.13,2.00,0.20,Profit
2015-09-06,West,Washington,Seattle,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",BT-11305,Home Office,191.82,74.81,3.00,0.00,Profit
2015-06-29,East,Pennsylvania,Lancaster,Furniture,Furnishings,Eldon Executive Woodline II Desk Accessories; Mahogany,SC-20725,Consumer,20.10,1.76,1.00,0.20,Profit
2016-09-10,South,Tennessee,Bristol,Office Supplies,Art,Boston Model 1800 Electric Pencil Sharpener; Gray,CG-12040,Home Office,67.56,8.45,3.00,0.20,Profit
2014-07-14,Central,Illinois,Aurora,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,AW-10930,Home Office,29.93,-46.39,7.00,0.80,Loss
2014-07-14,Central,Illinois,Aurora,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,AW-10930,Home Office,38.27,3.83,4.00,0.20,Profit
2015-08-22,East,New York,New York City,Office Supplies,Art,Newell Chalk Holder,RB-19705,Home Office,16.52,7.60,4.00,0.00,Profit
2014-11-14,East,Connecticut,Fairfield,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,ML-17410,Consumer,832.93,233.22,7.00,0.00,Profit
2014-11-14,East,Connecticut,Fairfield,Office Supplies,Binders,Acco 3-Hole Punch,ML-17410,Consumer,43.80,21.02,10.00,0.00,Profit
2016-11-27,Central,Michigan,Lincoln Park,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,VB-21745,Corporate,167.29,29.74,6.00,0.10,Profit
2017-11-21,East,New York,New York City,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,SW-20275,Consumer,27.42,11.24,1.00,0.00,Profit
2017-10-01,West,California,San Jose,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,NS-18505,Consumer,1.44,0.50,1.00,0.20,Profit
2017-10-01,West,California,San Jose,Office Supplies,Binders,Storex Dura Pro Binders,NS-18505,Consumer,61.78,20.85,13.00,0.20,Profit
2017-10-01,West,California,San Jose,Office Supplies,Appliances,Belkin 325VA UPS Surge Protector; 6',NS-18505,Consumer,241.96,60.49,2.00,0.00,Profit
2017-10-01,West,California,San Jose,Furniture,Chairs,Metal Folding Chairs; Beige; 4/Carton,NS-18505,Consumer,108.61,9.50,4.00,0.20,Profit
2014-09-20,South,Florida,Jacksonville,Office Supplies,Art,Nontoxic Chalk,DB-13555,Corporate,2.82,0.99,2.00,0.20,Profit
2017-07-28,West,California,San Francisco,Office Supplies,Binders,Zipper Ring Binder Pockets,MH-17620,Corporate,9.98,3.62,4.00,0.20,Profit
2017-07-28,West,California,San Francisco,Office Supplies,Storage,Super Decoflex Portable Personal File,MH-17620,Corporate,14.98,4.19,1.00,0.00,Profit
2017-07-28,West,California,San Francisco,Technology,Phones,Wilson Electronics DB Pro Signal Booster,MH-17620,Corporate,1145.60,100.24,4.00,0.20,Profit
2015-12-06,East,Ohio,Marion,Technology,Phones,Polycom SoundStation2 EX Conference phone,DK-13375,Consumer,485.94,-89.09,2.00,0.40,Loss
2015-12-06,East,Ohio,Marion,Office Supplies,Art,Newell 312,DK-13375,Consumer,37.38,4.67,8.00,0.20,Profit
2015-12-06,East,Ohio,Marion,Furniture,Chairs,Global Low Back Tilter Chair,DK-13375,Consumer,70.69,-24.24,1.00,0.30,Loss
2017-07-31,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 1991,EA-14035,Corporate,54.82,17.82,3.00,0.20,Profit
2016-03-19,West,Colorado,Littleton,Furniture,Bookcases,Atlantic Metals Mobile 2-Shelf Bookcases; Custom Colors,BT-11440,Consumer,72.29,-98.80,1.00,0.70,Loss
2017-07-29,Central,Texas,Austin,Office Supplies,Fasteners,Assorted Color Push Pins,LA-16780,Corporate,2.90,0.47,2.00,0.20,Profit
2017-07-29,Central,Texas,Austin,Technology,Phones,Cisco SPA301,LA-16780,Corporate,124.79,15.60,1.00,0.20,Profit
2016-10-01,East,New York,New York City,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",GM-14680,Consumer,330.59,-115.71,1.00,0.40,Loss
2014-03-31,West,California,San Francisco,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,AA-10315,Consumer,673.57,252.59,2.00,0.20,Profit
2014-03-31,West,California,San Francisco,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,AA-10315,Consumer,52.98,14.83,2.00,0.00,Profit
2017-06-26,Central,Indiana,La Porte,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,DB-13405,Consumer,526.45,31.59,5.00,0.00,Profit
2017-07-09,Central,Illinois,Chicago,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,JH-15820,Consumer,228.92,14.31,5.00,0.20,Profit
2015-12-14,West,Oregon,Portland,Technology,Phones,HTC One,DJ-13630,Consumer,319.97,36.00,4.00,0.20,Profit
2017-12-05,East,Vermont,Burlington,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,QJ-19255,Corporate,205.03,67.66,7.00,0.00,Profit
2015-09-15,Central,Indiana,Indianapolis,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,CT-11995,Consumer,190.86,11.45,2.00,0.00,Profit
2015-09-15,Central,Indiana,Indianapolis,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,CT-11995,Consumer,24.32,8.27,8.00,0.00,Profit
2016-07-15,West,Utah,Provo,Office Supplies,Supplies,Fiskars Home & Office Scissors,RH-19510,Home Office,44.40,12.43,5.00,0.00,Profit
2017-04-20,Central,Illinois,Chicago,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,SJ-20125,Home Office,44.40,-52.17,2.00,0.60,Loss
2016-11-15,West,California,Los Angeles,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,TG-21310,Consumer,1016.79,381.30,1.00,0.20,Profit
2016-11-15,West,California,Los Angeles,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,TG-21310,Consumer,38.14,13.35,7.00,0.20,Profit
2016-11-26,East,Pennsylvania,Philadelphia,Technology,Phones,Mitel MiVoice 5330e IP Phone,CT-11995,Consumer,494.98,-115.50,3.00,0.40,Loss
2017-11-21,West,California,Pasadena,Office Supplies,Storage,Eldon Portable Mobile Manager,BF-11005,Home Office,56.56,15.27,2.00,0.00,Profit
2017-11-21,West,California,Pasadena,Office Supplies,Art,Newell 344,BF-11005,Home Office,5.56,1.45,2.00,0.00,Profit
2017-11-21,West,California,Pasadena,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,BF-11005,Home Office,9.02,3.52,2.00,0.00,Profit
2017-11-21,West,California,Pasadena,Office Supplies,Appliances,Acco Six-Outlet Power Strip; 4' Cord Length,BF-11005,Home Office,8.62,2.24,1.00,0.00,Profit
2017-11-21,West,California,Pasadena,Technology,Phones,Mitel MiVoice 5330e IP Phone,BF-11005,Home Office,659.98,49.50,3.00,0.20,Profit
2015-02-15,West,California,Los Angeles,Office Supplies,Paper,Xerox 1959,JM-16195,Consumer,13.36,6.41,2.00,0.00,Profit
2015-02-15,West,California,Los Angeles,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders; 6"" Capacity",JM-16195,Consumer,41.72,13.04,5.00,0.20,Profit
2015-02-15,West,California,Los Angeles,Office Supplies,Binders,Avery Durable Binders,JM-16195,Consumer,11.52,4.18,5.00,0.20,Profit
2015-02-15,West,California,Los Angeles,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,JM-16195,Consumer,541.44,157.02,6.00,0.00,Profit
2015-02-15,West,California,Los Angeles,Office Supplies,Paper,Xerox 22,JM-16195,Consumer,19.44,9.33,3.00,0.00,Profit
